SessionID,TurnIndex,CharacterName,PlayerResponse,ResponseLength,ResponseTime,AIResponseText,AIResponseLength,EngagementRatio,LabelType,LabelSource,SourceFile
P18,8,ChoiceButton,“O my prophetic soul! My uncle—guilty. Now is the time for vengeance.”,70,366.965,Gertrude 비활성화,13,5.384615384615385,B,H,Hamlet_fine_P18.csv
P18,9,Ophelia,I made a big mistake,20,384.6049,Men make mistakes too; they forget to marry those their hearts seek.,68,0.29411764705882354,B,H,Hamlet_fine_P18.csv
P18,10,Claudius,Do you really love Gertrude?,28,438.5446,"Of course, she is my wife, Hamlet.",34,0.8235294117647058,B,H,Hamlet_fine_P18.csv
P18,11,Claudius,I'm going to get to the bottom of my father's death.,52,464.8678,"You speak in riddles, Hamlet. We all mourned your father’s passing.",67,0.7761194029850746,B,H,Hamlet_fine_P18.csv
P18,12,Claudius,Are you a devout believer?,26,481.7577,"I would never doubt the divine order, Hamlet.",45,0.5777777777777777,B,H,Hamlet_fine_P18.csv
P18,13,Claudius,You can't go to the heaven,26,508.6141,"Hamlet, what dark thoughts plague your mind?",44,0.5909090909090909,B,H,Hamlet_fine_P18.csv
P18,14,Ophelia,It was my mistake with your father. I thought it was Claudius.,62,530.6207,My father's ghost had me believing promises would come true. Why the delay?,75,0.8266666666666667,B,H,Hamlet_fine_P18.csv
P18,15,Claudius,Who gave the poison to my father?,33,574.9437,"Hamlet, you are not well. Your questions are madness.",53,0.6226415094339622,B,H,Hamlet_fine_P18.csv
P18,16,ChoiceButton,“The time is out of joint—now must I set it right. My father waits.”,68,598.3651, 비활성화,5,13.6,B,H,Hamlet_fine_P18.csv
P20,1,Ophelia,Shall I make a revenge?,23,620.628,A stern enough one hath already been took.,42,0.5476190476190477,B,H,Hamlet_fine_p20.csv
P20,2,Ophelia,Then will it be ok with our relationship if we stay doing nothing,65,735.456,"Shall we two be straw in the wind, tossed by chance’s every whim?",65,1.0,B,H,Hamlet_fine_p20.csv
P20,3,Gertrude,Are you satisfied with this situation?,38,847.6174,"Satisfied? How can you even ask that, Hamlet? I am horrified—to watch my own son is worse than any fear I have ever known.",122,0.3114754098360656,B,H,Hamlet_fine_p20.csv
P20,4,Gertrude,Aren't you feared of Claudius?,30,888.2155,Claudius is no concern of mine! All I dread is losing you to whatever torment has gripped your mind.,100,0.3,B,H,Hamlet_fine_p20.csv
P20,5,Gertrude,What is making you so horrified?,32,907.8813,"Your madness frightens me, Hamlet! Do you think I could stand to see you fall deeper into obsession?",100,0.32,B,H,Hamlet_fine_p20.csv
P20,6,Claudius,what do you think about this moment?,36,944.2296,"But what is it you show me, Hamlet? I see naught on this blank piece.",69,0.5217391304347826,B,H,Hamlet_fine_p20.csv
P20,7,Gertrude,But the madness is justified,28,1026.892,Justified? What madness could ever be justified? My world is crumbling around me and I am powerless to help you.,112,0.25,B,H,Hamlet_fine_p20.csv
P20,8,ChoiceButton,"“The ghost may be the devil, using my grief to damn me. Should I believe it?”",77,1069.724, 비활성화,5,15.4,B,H,Hamlet_fine_p20.csv
P20,9,Ophelia,Have you saw the ghost too?,27,1087.49,Look not to conjure beasts of the air to unsettle both our minds and hearts.,76,0.35526315789473684,B,H,Hamlet_fine_p20.csv
P20,10,Gertrude,"If a ghost comes up to me and say someone is crucial, would you believe it?",75,1136.554,"A ghost? No, I cannot believe it! You mustn’t be deceived by phantoms, Hamlet, they will drive you to despair.",110,0.6818181818181818,B,H,Hamlet_fine_p20.csv
P20,11,Ophelia,But it seems very familiar to someone i know,44,1290.78,"You’d speak in riddles, making me a harp for your thoughts to pluck at will.",76,0.5789473684210527,B,H,Hamlet_fine_p20.csv
P20,12,Ophelia,What should I do?,17,1306.746,"Let not both blade and heart grow dulled by bitterness—seek clarity and light, Hamlet.",86,0.19767441860465115,B,H,Hamlet_fine_p20.csv
P20,13,Gertrude,What should I do?,17,1347.428,"Let this madness go, Hamlet! There is no light in this darkness, trust me.",74,0.22972972972972974,B,H,Hamlet_fine_p20.csv
P20,14,Gertrude,You are keep saying things very hopeless. I need a solve not a blame,68,1392.125,"I want only to spare you the despair I see in your eyes, Hamlet. Will you please listen to reason?",98,0.6938775510204082,B,H,Hamlet_fine_p20.csv
P20,15,Gertrude,Go on,5,1480.221,"Let this revenge slip from your grasp. If…

I am overthinking, perhaps your path is true. But you must promise me to guard your soul from darkness, Hamlet—that much you owe me.",176,0.028409090909090908,B,H,Hamlet_fine_p20.csv
P20,16,ChoiceButton,"“If she sees the truth, she may turn from him—then there’s hope for us all.”",76,1551.068, 비활성화,5,15.2,B,H,Hamlet_fine_p20.csv
P22,1,Claudius,Hey. why did yoy kill the king? are you crazy?,46,505.908,"Hamlet, stop this. I am not mad, nor did I harm your father.",60,0.7666666666666667,B,H,Hamlet_fine_p22.csv
P22,2,Claudius,"are you serius? if you lie, i can kill yoy",42,541.8195,Your threats make no sense. I have cared for you as my own son.,63,0.6666666666666666,B,H,Hamlet_fine_p22.csv
P22,3,Gertrude,hey mom. do you believe caludius? i never believe him. we are on the same boat. the enemy is Clasudius. Please tell me the truth.,129,601.2742,"Sweet Hamlet, you must hold your tongue! Do not speak against your kin; your words are wild with grief.",103,1.2524271844660195,B,H,Hamlet_fine_p22.csv
P22,4,Ophelia,honey. you are the only one i can believe. you know Calusius killed King hamlet,79,689.6718,"Hamlet, Father is trouble. you shouldn’t see such things in shadows that haunt you. go speak to the Queen. my father sent you a letter.",135,0.5851851851851851,B,H,Hamlet_fine_p22.csv
P22,5,Claudius,I heard many people says you are the killer,43,713.7908,"The court is full of whispers and false words. Believe what you will, but do not make an enemy of those who love you.",117,0.36752136752136755,B,H,Hamlet_fine_p22.csv
P22,6,Claudius,how i can believe you.,22,737.7096,Claudius! Enough of this. You know you cannot hide forever.,59,0.3728813559322034,B,H,Hamlet_fine_p22.csv
P22,7,Gertrude,don't tell me stupid things. you are the one i really respect,61,773.3123,"Respect should never urge a son to defy his blood. Your father loved you, Hamlet.",81,0.7530864197530864,B,H,Hamlet_fine_p22.csv
P22,8,ChoiceButton,“O my prophetic soul! My uncle—guilty. Now is the time for vengeance.”,70,798.1241,Gertrude 비활성화,13,5.384615384615385,B,H,Hamlet_fine_p22.csv
P22,9,Ophelia,i need to find someone who killed my dad. i can always count on you. please beside me,85,873.5358,Your hands are cold with questions. i will walk with you if it’s to free you from doubt. let’s away. my heart worries.,118,0.7203389830508474,B,H,Hamlet_fine_p22.csv
P22,10,Ophelia,what is the reason you don't believe me. we are good matcher!,61,911.8592,"my reason is the heart that breaks while listening to your windblown words, Hamlet, these leaves of bitterness.",111,0.5495495495495496,B,H,Hamlet_fine_p22.csv
P22,11,Claudius,if you die and god asks about it. will you lie?,47,965.1214,"I will not lie before God's judgment, but know this—my hands are clean of regicide.",83,0.5662650602409639,B,H,Hamlet_fine_p22.csv
P22,12,Claudius,i saw the moment my father died. your eyes!,43,991.7191,"Your eyes betray you, Claudius. Justice will come, one way or another.",70,0.6142857142857143,B,H,Hamlet_fine_p22.csv
P22,13,Claudius,i love you.,11,1017.416,"Then repent, my lord, before the flames of eternal torment claim all.",69,0.15942028985507245,B,H,Hamlet_fine_p22.csv
P22,14,Ophelia,"if you tell me the truth, i can give you a amazing love.",56,1047.518,"my dreams are changing into waves. listen, you’re not a sailor i know to trust my ship upon. your love is a meadow with blades hidden in tall grass.",148,0.3783783783783784,B,H,Hamlet_fine_p22.csv
P22,15,Ophelia,oh no. here we go agian,23,1067.156,"your eyes lie to you, darling. and my heart feels the wind turning from your promises. I’ll trust the river and go.",115,0.2,B,H,Hamlet_fine_p22.csv
P22,16,ChoiceButton,“The time is out of joint—now must I set it right. My father waits.”,68,1085.166, 비활성화,5,13.6,B,H,Hamlet_fine_p22.csv
P26,1,Claudius,"Hello, don't you have something to being bad before?",52,914.2753,"What do you mean, Hamlet? I have no idea what you're suggesting.",64,0.8125,B,H,Hamlet_fine_P26.csv
P26,2,Claudius,"no, i'm sure i think you know what you did wrong to my daddy",60,953.8904,"Your father? You’re growing increasingly erratic, Hamlet. I know nothing about any wrongdoing.",94,0.6382978723404256,B,H,Hamlet_fine_P26.csv
P26,3,Claudius,don't lie to me you kill him,28,988.7703,"Hamlet, what nonsense is this? Why would you accuse me?",55,0.509090909090909,B,H,Hamlet_fine_P26.csv
P26,4,Claudius,this is not a criticism and I have prrof,40,1040.757,"Staring at shadows won’t serve you well. I’ve never harmed your father, nor do I plan to.",89,0.449438202247191,B,H,Hamlet_fine_P26.csv
P26,5,Claudius,"i'm gonna to let everyone know about your mistakes, are you really not willing to admire ?",90,1132.142,"Admire what? I have done nothing wrong, and your threats will find no purchase in reality.",90,1.0,B,H,Hamlet_fine_P26.csv
P26,6,Claudius,you are so shameless,20,1168.506,"Enough of this, Hamlet. You reveal only your own turmoil.",57,0.3508771929824561,B,H,Hamlet_fine_P26.csv
P26,7,Claudius,"no, we will se",14,1190.764,"Be cautious, Hamlet. False accusations can wound not just the accused.",70,0.2,B,H,Hamlet_fine_P26.csv
P26,8,ChoiceButton,“O my prophetic soul! My uncle—guilty. Now is the time for vengeance.”,70,1231.863,Gertrude 비활성화,13,5.384615384615385,B,H,Hamlet_fine_P26.csv
P26,9,Ophelia,"hi, i would like to spread caludius's defalut",45,1275.847,It is dangerous talk: the King is powerful and your grievances must take care in how they’re shared.,100,0.45,B,H,Hamlet_fine_P26.csv
P26,10,Ophelia,i don't think so,16,1311.043,"Risk tempts you, but patience is a better ally. Your fury guides you, yet it could turn against you.",100,0.16,B,H,Hamlet_fine_P26.csv
P26,11,Ophelia,rather people will start not to believe him,43,1337.837,"For now he has much sway, and doubts are whispers against a solid name.",71,0.6056338028169014,B,H,Hamlet_fine_P26.csv
P26,12,Ophelia,but i cannot forgive him,24,1381.22,"Perhaps forgiveness is not your shield, but neither should hate be your weapon.",79,0.3037974683544304,B,H,Hamlet_fine_P26.csv
P26,13,Ophelia,"then, what do you think what i do?",34,1417.884,Speak not in the heat of anger but in the cool wisdom of truth.,63,0.5396825396825397,B,H,Hamlet_fine_P26.csv
P26,14,Ophelia,tell me about the way specificly,32,1447.545,"Whispers carry, Hamlet. Gather evidence to lessen the blow. Let suspicion find its way to others’ ears.",103,0.3106796116504854,B,H,Hamlet_fine_P26.csv
P26,15,Ophelia,what evidence should i gather first,35,1493.88,"Lend your ears to the voices people tune in on. Not everyone’s heart can be swayed with words, but a gathering of tales can be grounding.",137,0.25547445255474455,B,H,Hamlet_fine_P26.csv
P26,16,ChoiceButton,“The time is out of joint—now must I set it right. My father waits.”,68,1524.158, 비활성화,5,13.6,B,H,Hamlet_fine_P26.csv
P02,1,Gertrude,Do you  really love Claudius?,29,1286.23,"Oh, Hamlet, my dear son, why do you question my love for Claudius? Claudius is now my husband and I must show him love and respect as the king. But you will always hold a special place in my heart, dear Hamlet. Let us try to live in harmony, for the sake of our family.",269,0.10780669144981413,A,H,Hamlet_prompt_P02.csv
P02,2,Gertrude,What if he killed my father?,28,1323.219,"Oh, my sweet Hamlet, I understand your pain and anger at the loss of your father. If Claudius is truly guilty of such a heinous act, it would be a grave betrayal. However, as your mother and queen, I implore you to tread carefully and seek the truth before taking any drastic actions. We must handle this situation with caution and wisdom. Let us work together to uncover the truth and seek justice, my dear Hamlet.",415,0.06746987951807229,A,H,Hamlet_prompt_P02.csv
P02,3,Claudius,Why did you get angry while watching the play?,46,1366.309,"I got angry because the play depicted a murder similar to the one I committed, which made me feel guilty and exposed. It was a painful reminder of my dark deeds, and I couldn't bear to watch it unfold before my eyes.",216,0.21296296296296297,A,H,Hamlet_prompt_P02.csv
P02,4,Claudius,similar??,9,1369.783,"I... I mean, not similar in the sense that it was exactly the same, but the themes of betrayal, murder, and ambition in the play struck a nerve with me. It reminded me of my own actions and the consequences they have had on others. I felt a sense of unease and guilt rearing its head as I watched the play.",306,0.029411764705882353,A,H,Hamlet_prompt_P02.csv
P02,5,Claudius,I know what you've done,23,1402.672,"What do you mean, Hamlet? What do you know about my actions?",60,0.38333333333333336,A,H,Hamlet_prompt_P02.csv
P02,6,Gertrude,I saw a ghost.,14,1431.146,"A ghost? Oh, Hamlet, my son, are you sure it wasn't just a figment of your imagination? But if you truly believe you saw a ghost, perhaps it's a sign from the spirit world. Be cautious, my dear, and heed the message it may carry. Remember, not everything is as it seems. Please, take care of yourself, Hamlet.",309,0.045307443365695796,A,H,Hamlet_prompt_P02.csv
P02,7,Ophelia,I saw a ghost.,14,1440.585,"Oh, Hamlet, what a distressing sight! A ghost, you say? What did it look like? What message does it bring you?",110,0.12727272727272726,A,H,Hamlet_prompt_P02.csv
P02,8,Ophelia,I have a lot of things to do.,29,1467.959,"Oh, sweet Hamlet, your mind seems troubled with the weight of the world. Remember, it is important to take care of yourself amidst your many responsibilities. Let me be your sounding board and provide you with guidance if you need it.",234,0.12393162393162394,A,H,Hamlet_prompt_P02.csv
P02,9,Claudius,I won't be killed by you,24,1505.798,"Hamlet, my dear nephew, please! I swear on my honor, I had no intention of harming you. Let us talk this through peacefully, for I care for your well-being. Let us find a way to resolve our differences without resorting to violence.",232,0.10344827586206896,A,H,Hamlet_prompt_P02.csv
P02,10,Claudius,I'll remember my father for the rest of my life.,48,1524.288,"Oh, Hamlet, my heart aches for you and the loss of your father. He was a great man, and his memory will live on in our hearts forever. I hope you can find peace and closure in remembering him and honoring his legacy.",216,0.2222222222222222,A,H,Hamlet_prompt_P02.csv
P02,11,ChoiceButton,“O my prophetic soul! My uncle—guilty. Now is the time for vengeance.”,70,1544.755,Gertrude 비활성화,13,5.384615384615385,A,H,Hamlet_prompt_P02.csv
P02,12,Claudius,Why are you sending me to England?,34,1578.461,"I am sending you to England for your own safety, Hamlet. It is a troubled time here in Denmark, and there are some who wish you harm. Going to England will protect you from any potential threats and give you the opportunity to heal and find peace away from the turmoil of court. Trust me, this is for your own well-being.",321,0.1059190031152648,A,H,Hamlet_prompt_P02.csv
